x;y;z;R;G;B;semantic_label
3.63213205;-2.75926685;-5.81310368;148;124;99;1.000000
4.03251171;-2.65842986;-5.81704569;134;92;68;1.000000
3.66985440;-2.71083021;-5.81391621;171;138;105;1.000000
3.24635315;-2.56254220;-5.81263590;157;124;91;1.000000
3.77557015;-2.30545497;-5.81924915;156;123;98;1.000000
3.98760152;-2.34093666;-5.82032967;148;107;82;1.000000
4.06063461;-2.31591272;-5.82112360;125;109;92;1.000000
4.09908533;-2.40962291;-5.82033014;150;109;84;1.000000
3.54815102;-2.49552536;-5.81550550;164;131;107;1.000000
4.41845179;-2.24763346;-5.82439899;154;113;88;1.000000
3.84590983;-2.74567461;-5.81475210;123;106;82;1.000000
4.24634123;-2.34297204;-5.82211494;132;91;58;1.000000
3.33395314;-2.59589458;-5.81287050;130;88;55;1.000000
3.98560238;-2.55898619;-5.81784439;132;91;58;1.000000
3.94610858;-2.48269010;-5.81843281;115;90;65;1.000000
4.01126862;-2.65984273;-5.81688118;130;88;64;1.000000
3.86117792;-2.57801723;-5.81675911;142;101;76;1.000000
3.36853027;-2.64004183;-5.81261206;150;109;84;1.000000
3.48637009;-2.42438006;-5.81587982;154;113;88;1.000000
3.47855091;-2.60477543;-5.81378078;125;101;84;1.000000
3.66287231;-2.50576162;-5.81619167;156;123;98;1.000000
3.32783270;-2.50522900;-5.81385517;157;132;107;1.000000
4.03672075;-2.45849442;-5.81934023;138;105;80;1.000000
4.08714151;-2.46260810;-5.81964636;140;98;74;1.000000
4.23440790;-2.34016132;-5.82206345;132;99;74;1.000000
3.54667044;-2.73662686;-5.81276274;148;115;98;1.000000
3.89678454;-2.54892659;-5.81733704;124;99;74;1.000000
3.96184421;-2.45541978;-5.81885195;140;99;74;1.000000
4.29081392;-2.44056702;-5.82132006;115;90;65;1.000000
4.09053993;-2.43725872;-5.81995726;138;105;80;1.000000
3.55835176;-2.57689238;-5.81465435;124;107;82;1.000000
4.00355291;-2.30321836;-5.82086849;134;101;84;1.000000
3.52111197;-2.39165425;-5.81649303;140;107;82;1.000000
4.14612293;-2.47512913;-5.81991673;134;101;76;1.000000
3.56360459;-2.73217916;-5.81293154;156;123;98;1.000000
3.58050370;-2.65676236;-5.81390429;138;105;80;1.000000
4.21658278;-2.25537443;-5.82289982;130;97;72;1.000000
3.57913351;-2.45619869;-5.81616783;154;121;88;1.000000
4.27465534;-2.39280868;-5.82174826;150;109;84;1.000000
4.06072712;-2.25347900;-5.82183170;128;104;79;1.000000
3.62758136;-2.44748974;-5.81660461;143;118;94;1.000000
3.96987677;-2.68633413;-5.81629086;142;109;84;1.000000
3.33610773;-2.50286841;-5.81393957;157;132;107;1.000000
4.12596655;-2.52869511;-5.81916857;134;101;84;1.000000
4.14913082;-2.44764233;-5.82024956;132;99;74;1.000000
3.44647908;-2.42605996;-5.81558180;164;123;98;1.000000
3.56471682;-2.37580848;-5.81697798;150;109;84;1.000000
4.38701725;-2.27636385;-5.82385349;153;120;95;1.000000
4.28310108;-2.21741223;-5.82379532;132;99;74;1.000000
4.28241348;-2.43040442;-5.82137632;142;101;76;1.000000
4.30300093;-2.40512395;-5.82180691;138;97;64;1.000000
3.70426273;-2.40369010;-5.81763744;158;125;92;1.000000
3.96513557;-2.50690532;-5.81829166;138;105;80;1.000000
4.08438969;-2.44365001;-5.81984186;134;92;68;1.000000
4.09169912;-2.47819161;-5.81950140;121;88;55;1.000000
3.55881691;-2.46077037;-5.81597376;158;125;92;1.000000
4.30545187;-2.24654603;-5.82362127;140;99;74;1.000000
3.27665663;-2.48469114;-5.81373024;146;105;72;1.000000
3.83058953;-2.69888806;-5.81517553;170;137;112;1.000000
4.10368824;-2.53648472;-5.81892490;124;91;66;1.000000
3.76646900;-2.49632549;-5.81702232;158;117;92;1.000000
4.02051353;-2.44249630;-5.81940842;157;124;99;1.000000
4.09631014;-2.34879398;-5.82100010;121;97;80;1.000000
3.49294281;-2.63465166;-5.81354284;161;110;93;1.000000
3.20226979;-2.42564940;-5.81387901;156;115;90;1.000000
3.95688200;-2.51967192;-5.81808901;134;101;76;1.000000
3.41192794;-2.52158570;-5.81425762;138;97;72;1.000000
4.21579075;-2.45554614;-5.82062578;121;88;55;1.000000
3.34150004;-2.62170291;-5.81263113;148;107;82;1.000000
3.98196363;-2.38839936;-5.81975174;134;101;76;1.000000
4.02808857;-2.37304211;-5.82024860;134;101;76;1.000000
3.57292962;-2.53340054;-5.81524944;150;109;84;1.000000
3.87371087;-2.69500494;-5.81552029;138;105;88;1.000000
3.56920099;-2.67763615;-5.81358910;158;117;92;1.000000
3.51626348;-2.44110417;-5.81589937;164;123;98;1.000000
3.34634161;-2.62261796;-5.81265402;156;123;90;1.000000
3.33224559;-2.56717277;-5.81318378;150;109;76;1.000000
3.69670272;-2.50284004;-5.81646061;141;124;107;1.000000
4.27782679;-2.44788551;-5.82114601;145;120;95;1.000000
3.99438500;-2.47859931;-5.81881666;142;101;76;1.000000
3.63074398;-2.42329264;-5.81690121;150;117;92;1.000000
3.35920286;-2.50793433;-5.81404352;156;115;90;1.000000
3.96493506;-2.60542250;-5.81717348;148;115;91;1.000000
3.93976593;-2.41977859;-5.81910133;154;121;97;1.000000
3.97165251;-2.53272486;-5.81804466;138;105;80;1.000000
3.82311964;-2.48593712;-5.81753635;146;105;80;1.000000
4.04751587;-2.36982584;-5.82042074;134;101;76;1.000000
3.43973112;-2.64849997;-5.81301355;134;101;84;1.000000
3.21738505;-2.54831362;-5.81259489;178;144;127;1.000000
4.07732630;-2.46652365;-5.81953335;121;88;64;1.000000
3.66754293;-2.37128115;-5.81774807;155;121;104;1.000000
3.93028569;-2.28420663;-5.82057190;131;107;82;1.000000
3.96461964;-2.33080506;-5.82028341;131;98;74;1.000000
3.18289900;-2.42764831;-5.81372070;150;117;101;1.000000
3.30066037;-2.55791569;-5.81306791;142;101;68;1.000000
3.86183000;-2.43596435;-5.81837320;154;113;88;1.000000
4.12946844;-2.46417832;-5.81992435;117;101;84;1.000000
3.86769867;-2.69615340;-5.81546545;142;109;92;1.000000
4.07678509;-2.34627628;-5.82089233;130;97;72;1.000000
4.13544655;-2.50148821;-5.81954336;134;101;76;1.000000
3.30802917;-2.44067907;-5.81444788;134;100;83;1.000000
4.18800068;-2.46638417;-5.82030869;128;104;87;1.000000
3.95040631;-2.57657695;-5.81739902;156;115;98;1.000000
3.65485311;-2.39548278;-5.81738472;138;105;80;1.000000
4.25518942;-2.39268494;-5.82161331;156;115;82;1.000000
3.81504202;-2.76242614;-5.81434679;151;134;117;1.000000
3.91474438;-2.39304757;-5.81922960;164;131;98;1.000000
3.83629203;-2.59202552;-5.81642580;142;109;84;1.000000
3.22852421;-2.52287292;-5.81296110;158;117;92;1.000000
3.93311310;-2.60096025;-5.81700182;117;83;66;1.000000
3.45488548;-2.68401623;-5.81271744;134;101;84;1.000000
4.12503099;-2.30402160;-5.82170820;130;97;64;1.000000
4.02939367;-2.54989862;-5.81825304;132;107;91;1.000000
3.94783282;-2.58248878;-5.81731367;148;115;98;1.000000
3.99676156;-2.69755292;-5.81635237;132;116;99;1.000000
4.07789946;-2.44299555;-5.81980371;134;92;68;1.000000
3.89475298;-2.48213863;-5.81807995;149;124;107;1.000000
3.34103036;-2.51546860;-5.81383133;151;110;85;1.000000
4.05228853;-2.65336442;-5.81724119;127;94;77;1.000000
3.80240798;-2.68728447;-5.81510973;138;105;88;1.000000
3.38505459;-2.42265940;-5.81519127;154;113;88;1.000000
3.85263705;-2.68074155;-5.81553459;124;99;74;1.000000
4.09005690;-2.27457428;-5.82179785;130;97;72;1.000000
3.71825480;-2.54236460;-5.81616402;138;113;88;1.000000
4.02255774;-2.29492831;-5.82109499;132;99;74;1.000000
4.04750919;-2.59500051;-5.81786871;142;109;92;1.000000
3.51531982;-2.46078587;-5.81566954;132;115;91;1.000000
3.93534255;-2.63823366;-5.81659460;142;109;92;1.000000
4.06159639;-2.46131277;-5.81948233;128;104;87;1.000000
3.48767614;-2.64998889;-5.81333208;127;110;85;1.000000
3.92397738;-2.51832104;-5.81787443;143;110;85;1.000000
4.10322237;-2.43722105;-5.82004642;142;109;84;1.000000
3.69061708;-2.38910699;-5.81770754;150;117;92;1.000000
4.38389683;-2.18919826;-5.82481909;158;125;92;1.000000
4.01585865;-2.26011372;-5.82144260;106;82;57;1.000000
3.22443748;-2.46212077;-5.81362104;164;123;98;1.000000
3.46078753;-2.60944080;-5.81360340;132;99;74;1.000000
4.16493940;-2.49831462;-5.81978559;138;97;72;1.000000
4.11310005;-2.30347705;-5.82163095;130;105;88;1.000000
3.53538227;-2.45064306;-5.81592464;146;113;88;1.000000
3.19242358;-2.46349144;-5.81338120;158;125;101;1.000000
3.78332734;-2.60847521;-5.81586933;142;101;76;1.000000
4.19433117;-2.46477175;-5.82037115;127;85;61;1.000000
4.28805113;-2.26747727;-5.82326221;138;105;80;1.000000
4.43045712;-2.25802755;-5.82436514;150;109;84;1.000000
3.43471885;-2.39523005;-5.81584883;154;113;88;1.000000
3.76331091;-2.43672633;-5.81767607;165;132;99;1.000000
3.76361036;-2.46263337;-5.81738424;163;130;97;1.000000
4.36226273;-2.34337878;-5.82292080;149;107;83;1.000000
4.06048155;-2.33145022;-5.82094622;130;88;55;1.000000
3.41654158;-2.48772621;-5.81467342;132;115;91;1.000000
3.19647169;-2.51926494;-5.81277752;150;109;84;1.000000
4.02285814;-2.37422538;-5.82019854;134;101;84;1.000000
3.21213150;-2.56510854;-5.81236792;123;98;82;1.000000
3.89194345;-2.64864707;-5.81617355;142;109;84;1.000000
4.18171787;-2.51190138;-5.81974888;138;97;64;1.000000
4.05446720;-2.63000321;-5.81752110;140;107;90;1.000000
3.64523125;-2.50615883;-5.81606340;164;131;107;1.000000
4.40497732;-2.23011518;-5.82450294;158;117;92;1.000000
4.32982683;-2.24248195;-5.82383728;138;105;80;1.000000
3.74197721;-2.40296888;-5.81790924;163;130;97;1.000000
3.83495331;-2.68040538;-5.81541491;138;105;80;1.000000
3.52694988;-2.56249547;-5.81459808;146;113;88;1.000000
3.22194719;-2.44220376;-5.81382895;148;115;82;1.000000
4.13169003;-2.63469124;-5.81800747;138;105;80;1.000000
3.68187499;-2.40742588;-5.81743860;172;138;104;1.000000
4.13426352;-2.42758012;-5.82037258;148;115;90;1.000000
3.96068120;-2.61283493;-5.81705999;150;109;92;1.000000
4.02010870;-2.35172129;-5.82043457;142;101;76;1.000000
3.97803497;-2.35087419;-5.82014990;142;101;76;1.000000
3.94263959;-2.69281220;-5.81602716;134;101;84;1.000000
3.48301768;-2.40216208;-5.81610823;131;98;73;1.000000
3.58794451;-2.64230347;-5.81412029;132;99;74;1.000000
4.16452599;-2.49973249;-5.81976652;138;97;72;1.000000
3.46074820;-2.59695935;-5.81374454;125;109;84;1.000000
4.30735922;-2.25957108;-5.82348680;142;101;76;1.000000
4.30476427;-2.41260266;-5.82173443;142;101;68;1.000000
3.34509897;-2.53434062;-5.81364584;151;118;94;1.000000
3.36839724;-2.43392301;-5.81494665;135;102;77;1.000000
3.73223281;-2.36740208;-5.81824398;163;130;105;1.000000
3.28246450;-2.60158777;-5.81244612;162;128;111;1.000000
4.48105526;-2.20997524;-5.82526302;154;113;88;1.000000
3.94214106;-2.30962062;-5.82036638;130;97;72;1.000000
3.44827461;-2.66177988;-5.81292343;134;101;84;1.000000
4.22269058;-2.40519738;-5.82124424;148;107;82;1.000000
4.03337145;-2.44661140;-5.81945133;134;117;92;1.000000
3.88628697;-2.35974216;-5.81940794;167;134;109;1.000000
3.91553402;-2.68934250;-5.81587696;130;105;88;1.000000
3.87859726;-2.72173619;-5.81525183;138;105;88;1.000000
4.07006311;-2.31549859;-5.82119417;121;105;88;1.000000
4.21367550;-2.37793446;-5.82149029;140;107;82;1.000000
4.39831686;-2.28870630;-5.82379246;123;98;73;1.000000
4.20643377;-2.50075555;-5.82004786;148;107;82;1.000000
4.02066326;-2.47461128;-5.81904554;154;113;88;1.000000
4.03219461;-2.44471741;-5.81946468;134;117;92;1.000000
4.15286970;-2.24628019;-5.82255745;138;105;80;1.000000
3.66586185;-2.41118765;-5.81728411;148;115;82;1.000000
3.98845100;-2.50819826;-5.81843948;134;92;68;1.000000
3.36113286;-2.45780683;-5.81462526;164;131;98;1.000000
4.30719137;-2.39713240;-5.82192659;142;101;76;1.000000
3.57262421;-2.37378049;-5.81705618;148;115;90;1.000000
3.63843417;-2.35253501;-5.81775713;142;109;84;1.000000
3.59645104;-2.75935602;-5.81285286;146;113;88;1.000000
3.40442753;-2.63546586;-5.81291485;150;109;92;1.000000
3.94905305;-2.48960948;-5.81837511;130;88;64;1.000000
3.66066027;-2.67354536;-5.81427431;163;130;97;1.000000
3.78766155;-2.78480625;-5.81390142;158;117;92;1.000000
3.15868306;-2.44148445;-5.81339502;138;105;80;1.000000
3.16148520;-2.43974400;-5.81343412;142;109;84;1.000000
3.73402572;-2.82008600;-5.81312656;146;113;88;1.000000
3.77653003;-2.73812747;-5.81435251;158;125;101;1.000000
3.77756834;-2.46956778;-5.81740332;158;117;92;1.000000
3.60406113;-2.61377048;-5.81455612;117;101;84;1.000000
3.41825795;-2.58249140;-5.81361198;158;117;92;1.000000
3.81539345;-2.73345685;-5.81467676;146;113;88;1.000000
4.25009108;-2.40906119;-5.82139254;142;101;68;1.000000
3.26471162;-2.40044737;-5.81460142;158;117;92;1.000000
4.08903074;-2.31672740;-5.82131290;131;90;65;1.000000
4.30310059;-2.26524591;-5.82339239;138;105;80;1.000000
3.50180864;-2.44962287;-5.81570148;154;113;88;1.000000
4.27318001;-2.34158468;-5.82231808;145;112;87;1.000000
3.86140800;-2.64878798;-5.81595802;142;101;76;1.000000
3.21151447;-2.41670609;-5.81404495;156;115;90;1.000000
3.90826845;-2.72552228;-5.81541634;130;105;88;1.000000
4.10461473;-2.46569633;-5.81973362;140;107;82;1.000000
3.78310323;-2.59327984;-5.81604004;142;101;76;1.000000
3.37108111;-2.62596464;-5.81278896;132;107;82;1.000000
4.07824659;-2.31310153;-5.82127857;125;109;84;1.000000
3.88215303;-2.69210863;-5.81561279;142;109;92;1.000000
3.81231499;-2.42593980;-5.81814051;156;115;90;1.000000
4.34418440;-2.23590636;-5.82401276;154;113;88;1.000000
3.55968046;-2.53170395;-5.81517601;142;109;84;1.000000
3.41452003;-2.57418966;-5.81367970;158;117;92;1.000000
3.89258075;-2.32239914;-5.81987524;154;113;88;1.000000
3.32538414;-2.44533467;-5.81451702;137;104;79;1.000000
3.51949453;-2.63000536;-5.81378078;140;107;82;1.000000
3.83968139;-2.39006162;-5.81873846;150;109;84;1.000000
3.66852570;-2.70380878;-5.81398630;165;132;99;1.000000
4.15106821;-2.43489313;-5.82040739;142;101;76;1.000000
3.50869012;-2.55951715;-5.81450415;150;109;84;1.000000
4.02474546;-2.39254832;-5.82000399;140;124;107;1.000000
3.42470145;-2.47086620;-5.81492186;148;115;91;1.000000
3.87244678;-2.37648582;-5.81912136;148;115;82;1.000000
3.21952915;-2.42152238;-5.81404638;150;117;92;1.000000
3.33023453;-2.58078504;-5.81301594;132;91;58;1.000000
3.82456160;-2.77993512;-5.81421423;154;121;88;1.000000
4.06188583;-2.49131441;-5.81914473;138;105;88;1.000000
3.49890304;-2.40320325;-5.81620741;143;110;85;1.000000
3.42792773;-2.50201941;-5.81459093;151;110;85;1.000000
4.22743320;-2.44229889;-5.82085705;121;88;55;1.000000
3.88182068;-2.41622114;-5.81873655;167;125;101;1.000000
4.35896301;-2.35659790;-5.82274771;140;99;74;1.000000
3.82083941;-2.43907189;-5.81805134;154;113;88;1.000000
3.53962040;-2.52227068;-5.81514263;149;132;116;1.000000
3.86087489;-2.29632926;-5.81994915;158;125;92;1.000000
3.31503963;-2.56791234;-5.81305552;138;97;64;1.000000
3.59410143;-2.38217878;-5.81711102;145;120;95;1.000000
4.26849794;-2.36120582;-5.82206297;138;105;80;1.000000
3.44014978;-2.47846651;-5.81494331;142;125;101;1.000000
3.37736082;-2.63587761;-5.81272078;140;99;82;1.000000
3.86780739;-2.70602608;-5.81535435;138;105;88;1.000000
3.67132998;-2.66973543;-5.81439209;164;131;107;1.000000
3.83197999;-2.47575784;-5.81771374;142;101;76;1.000000
3.58049202;-2.65557551;-5.81391764;132;99;74;1.000000
4.07790422;-2.25304866;-5.82195663;140;116;91;1.000000
3.20683336;-2.55349112;-5.81246233;138;105;88;1.000000
3.83366227;-2.64234424;-5.81583786;146;113;88;1.000000
3.86265445;-2.44577217;-5.81826782;157;115;82;1.000000
3.32814574;-2.47869515;-5.81415796;140;107;82;1.000000
3.42353773;-2.60788059;-5.81336069;128;104;79;1.000000
3.92283750;-2.34084034;-5.81987762;148;115;90;1.000000
4.13887119;-2.33651400;-5.82143688;134;101;84;1.000000
4.23966408;-2.48114085;-5.82050276;121;88;55;1.000000
4.09954977;-2.65069485;-5.81760168;142;109;92;1.000000
4.41973257;-2.19762278;-5.82497454;158;117;92;1.000000
4.03630352;-2.37003207;-5.82034016;134;101;76;1.000000
3.46072578;-2.42140460;-5.81573391;164;123;98;1.000000
3.50203586;-2.47583747;-5.81540585;158;125;92;1.000000
4.01251793;-2.41457748;-5.81966925;138;97;72;1.000000
3.75489950;-2.79873490;-5.81351471;148;115;90;1.000000
3.58510542;-2.74616909;-5.81292343;148;115;90;1.000000
3.53892374;-2.60167813;-5.81423807;123;90;65;1.000000
3.41224456;-2.42618418;-5.81534100;146;113;88;1.000000
4.23307991;-2.46584082;-5.82063007;125;92;68;1.000000
4.20667934;-2.22542500;-5.82317019;138;97;72;1.000000
4.03474092;-2.34534407;-5.82060862;132;91;66;1.000000
3.87933731;-2.28390288;-5.82021856;163;130;97;1.000000
3.68915915;-2.40483832;-5.81751871;163;130;105;1.000000
3.76296568;-2.50672555;-5.81688023;123;98;73;1.000000
3.19450641;-2.42160344;-5.81387043;156;115;90;1.000000
4.15938044;-2.50364757;-5.81968641;134;101;76;1.000000
4.20271111;-2.28084731;-5.82251406;115;90;65;1.000000
3.52539372;-2.69884038;-5.81304216;140;107;91;1.000000
3.48459435;-2.54968548;-5.81444740;146;113;88;1.000000
4.30585432;-2.32229662;-5.82276583;134;92;68;1.000000
3.79431391;-2.44739985;-5.81777143;157;124;91;1.000000
4.19170856;-2.27081394;-5.82255077;137;112;87;1.000000
3.36654639;-2.38340831;-5.81550598;168;134;100;1.000000
3.87916756;-2.39727879;-5.81893253;163;130;97;1.000000
3.26599312;-2.57632375;-5.81261683;171;138;105;1.000000
3.76541400;-2.74570203;-5.81418896;150;117;92;1.000000
3.56668258;-2.52563477;-5.81529379;142;109;84;1.000000
4.24089432;-2.35495257;-5.82194138;142;101;76;1.000000
3.60874844;-2.44391608;-5.81651354;154;121;88;1.000000
3.80826354;-2.63732958;-5.81571674;156;115;98;1.000000
3.56501889;-2.36505151;-5.81710196;150;109;84;1.000000
3.70295167;-2.58532667;-5.81556988;146;105;80;1.000000
3.25633049;-2.42054033;-5.81431532;154;113;88;1.000000
4.14487076;-2.56309748;-5.81891108;142;101;76;1.000000
3.49012709;-2.65197539;-5.81332684;127;110;85;1.000000
4.35317326;-2.23409748;-5.82409573;154;113;88;1.000000
3.64917707;-2.70803332;-5.81380320;158;125;92;1.000000
4.12087250;-2.35172582;-5.82113838;134;101;84;1.000000
3.22297883;-2.52239347;-5.81292772;154;113;88;1.000000
4.13177776;-2.60017896;-5.81839943;138;105;80;1.000000
3.73967290;-2.47524953;-5.81707382;163;130;97;1.000000
3.98161530;-2.33692718;-5.82033300;124;107;82;1.000000
3.95280814;-2.43852472;-5.81898022;142;101;76;1.000000
3.85214448;-2.38300967;-5.81890535;154;113;88;1.000000
3.68736291;-2.60510087;-5.81523657;139;115;90;1.000000
3.58125687;-2.58665943;-5.81470394;150;109;84;1.000000
4.12288475;-2.37581491;-5.82087994;138;105;80;1.000000
3.80037236;-2.41359329;-5.81819677;111;86;61;1.000000
4.00729418;-2.45483947;-5.81917620;134;100;83;1.000000
3.62082028;-2.50953364;-5.81585455;146;113;88;1.000000
3.71006441;-2.67025685;-5.81465721;146;105;88;1.000000
3.74800944;-2.33036733;-5.81877422;163;130;105;1.000000
3.42340875;-2.51738834;-5.81438541;148;107;82;1.000000
3.69878316;-2.43546200;-5.81723928;158;125;92;1.000000
3.46581626;-2.42609310;-5.81571674;154;113;88;1.000000
3.71499062;-2.56078744;-5.81593227;138;97;64;1.000000
4.31745720;-2.37269354;-5.82227564;125;101;84;1.000000
3.33797932;-2.58539248;-5.81301785;140;98;65;1.000000
3.22839332;-2.40655160;-5.81427813;165;132;107;1.000000
3.85116720;-2.42959714;-5.81837082;150;109;76;1.000000
3.69714618;-2.76136398;-5.81353426;154;121;88;1.000000
4.25241756;-2.32501698;-5.82236099;138;97;64;1.000000
3.40415382;-2.41754436;-5.81538248;164;123;98;1.000000
4.18683481;-2.24786401;-5.82277679;146;105;80;1.000000
4.13075829;-2.36005282;-5.82111359;137;120;104;1.000000
3.91780758;-2.61519694;-5.81673336;150;109;92;1.000000
3.33144832;-2.60182357;-5.81278610;132;91;66;1.000000
3.31206608;-2.60952520;-5.81256294;134;92;59;1.000000
4.33544445;-2.28639507;-5.82337904;137;112;95;1.000000
3.87687302;-2.64465642;-5.81611347;138;97;72;1.000000
4.03452826;-2.28463507;-5.82129574;140;107;90;1.000000
4.15828276;-2.31463599;-5.82182074;138;105;80;1.000000
4.48168993;-2.21215773;-5.82524252;154;113;88;1.000000
4.34390020;-2.31897783;-5.82306910;140;116;99;1.000000
3.61030149;-2.36903811;-5.81737328;137;112;87;1.000000
3.80945754;-2.42193985;-5.81816578;150;109;84;1.000000
4.26459932;-2.26423216;-5.82313490;124;99;82;1.000000
3.77893662;-2.68220115;-5.81500340;146;105;88;1.000000
3.36373997;-2.56384778;-5.81344175;135;119;94;1.000000
3.55830503;-2.66863513;-5.81361485;123;90;65;1.000000
3.46015668;-2.47266674;-5.81514931;134;117;92;1.000000
3.87018013;-2.66413546;-5.81584549;142;109;84;1.000000
3.25427198;-2.42663336;-5.81423187;158;117;92;1.000000
4.36330032;-2.20931029;-5.82444715;164;123;98;1.000000
4.25292206;-2.47506452;-5.82066441;138;97;64;1.000000
4.35474920;-2.24558711;-5.82397652;150;109;84;1.000000
3.42020202;-2.45623016;-5.81505585;164;123;98;1.000000
4.07034445;-2.63277626;-5.81760025;138;105;80;1.000000
4.04460764;-2.34090924;-5.82072830;138;97;64;1.000000
4.44922829;-2.21318054;-5.82500458;154;113;88;1.000000
3.79839897;-2.71468925;-5.81477070;140;107;82;1.000000
3.27573347;-2.58919621;-5.81253958;165;132;99;1.000000
3.38952827;-2.52293015;-5.81408596;142;101;76;1.000000
4.19470549;-2.50197959;-5.81995249;140;116;99;1.000000
3.64344001;-2.68496037;-5.81402445;157;124;91;1.000000
