x;y;z;R;G;B;semantic_label
2.38360953;-2.38277340;-6.06301928;135;110;85;1.000000
7.75630379;-1.05386186;-4.78993702;156;164;173;2.000000
7.75720167;-0.60885483;-6.93174410;158;167;175;2.000000
4.87795210;-1.95517695;-3.29198027;62;54;54;5.000000
7.74501514;-2.42676497;-3.01620579;179;146;138;2.000000
-2.79586673;-1.38935590;-5.97510338;154;163;171;2.000000
0.90037680;-0.13539512;-1.91393566;223;223;223;0.000000
7.71087599;-0.16030100;-7.06112337;156;164;173;2.000000
-2.74593973;-0.41654769;-1.88072014;179;179;179;2.000000
4.29515839;-1.05381811;-7.12252378;150;150;158;2.000000
3.62188339;-0.91267407;-7.11293316;130;130;138;2.000000
5.41405487;-2.39532185;-5.65001583;101;101;101;5.000000
-1.82075274;-2.36087084;-4.23041916;158;109;92;5.000000
2.56103635;-0.67427081;-7.10086584;215;215;215;2.000000
-1.29334009;-1.32848859;-7.05382252;237;204;15;2.000000
6.43530369;-0.16393130;-3.61400843;156;156;156;0.000000
0.86615700;-0.07287310;-5.32707500;224;224;224;0.000000
3.00504613;-1.50468588;-7.12202883;163;163;163;2.000000
-2.78983212;-0.93403566;-5.26279831;156;164;173;2.000000
7.18382406;-1.63242042;-2.12015963;183;183;183;4.000000
0.77705252;-2.43908453;-2.05341244;146;113;88;1.000000
-0.03639593;-2.41618562;-2.83071852;115;90;65;1.000000
-0.34277236;-2.42336750;-2.25546551;142;117;92;1.000000
6.43421841;-2.48000050;-3.14581680;130;97;72;1.000000
-1.99563062;-0.08242580;-7.03799677;156;164;173;2.000000
7.74717951;-1.62275064;-6.57857800;154;163;171;2.000000
-1.21738386;-2.41684341;-2.09748077;127;102;77;1.000000
3.21364307;-1.49972451;-7.12799215;158;158;158;2.000000
0.62803906;-0.07174332;-5.24855709;185;185;185;0.000000
7.74925900;-1.44676423;-6.44612885;158;167;175;2.000000
-0.65500617;-0.45154631;-7.04753304;154;163;171;2.000000
4.27245665;-2.47759342;-2.00197744;163;130;105;1.000000
-2.76145363;-0.12520280;-6.72817087;224;224;224;2.000000
2.91125154;-1.99873805;-3.02121687;71;71;71;5.000000
0.17692116;-2.17649627;-7.32438040;191;158;150;2.000000
7.75059748;-1.98968279;-2.45280504;156;131;123;2.000000
5.11666012;-2.08783293;-7.08942556;183;150;142;2.000000
1.79450881;-2.01492167;-5.80465555;88;88;88;5.000000
1.00707233;-0.07237658;-5.43750954;224;224;224;0.000000
4.13732672;-1.16082454;-7.12406397;183;183;191;2.000000
7.10586882;-2.45433235;-4.95183849;138;105;80;1.000000
7.12829971;-1.69761586;-1.92209816;123;123;123;4.000000
-2.79707551;-1.66247725;-5.03334332;157;165;173;2.000000
5.75394726;-0.14817291;-4.07716942;211;211;211;0.000000
7.74973106;-1.34141457;-6.80611610;156;164;173;2.000000
-1.29162431;-2.18471122;-4.23874760;138;105;88;5.000000
5.57100439;-2.43081284;-5.33738804;146;105;80;1.000000
7.75581837;-0.73099798;-6.98954058;156;164;173;2.000000
-2.73512220;-2.38790011;-2.79096460;154;121;88;1.000000
-2.69652796;-2.31931996;-6.57970905;156;115;82;1.000000
2.33796549;-0.71899134;-7.11221218;134;134;142;2.000000
5.57972193;-1.74379611;-7.06419325;190;157;149;2.000000
4.86973953;-1.95194960;-3.46438837;131;82;74;5.000000
7.75196838;-1.41089368;-5.12288237;158;167;175;2.000000
-0.47729450;-2.40052080;-3.43068719;123;90;65;1.000000
-2.79094887;-1.44540596;-5.45203781;213;111;60;2.000000
4.63092422;-1.95374858;-3.22462559;91;66;58;5.000000
-2.62653708;-1.52481508;-1.97506094;200;191;68;4.000000
1.05710781;-2.37615728;-5.65139008;148;115;90;1.000000
5.94394684;-1.06421220;-7.08535576;158;167;175;2.000000
4.98626566;-1.22852397;-7.12158060;175;175;175;2.000000
6.39876032;-0.19124009;-2.09283257;214;214;214;0.000000
4.57683229;-2.18997312;-3.86257648;113;113;113;3.000000
2.01715970;-2.43227291;-3.15010428;167;125;92;1.000000
7.59467363;-1.22673631;-5.15093994;204;163;0;4.000000
4.66168594;-2.42481184;-5.12453747;124;91;66;1.000000
4.25036860;-1.15659618;-7.11865854;179;179;187;2.000000
-1.81579602;-1.89119935;-4.21566105;134;101;84;5.000000
-1.92859542;-2.39740872;-2.74486160;142;109;92;1.000000
-2.79139090;-0.94892496;-6.05874491;156;164;173;2.000000
4.88130236;-2.41882586;-5.58332348;135;102;77;1.000000
7.74490881;-2.00011635;-5.61856556;156;131;123;2.000000
-2.80307436;-2.06637502;-6.03142977;167;142;134;2.000000
-2.78297424;-0.85893798;-1.81930161;156;164;173;2.000000
0.13138303;-2.35687137;-6.18653679;148;107;74;1.000000
-0.19279850;-0.09092126;-3.71087742;222;222;222;0.000000
-0.62982243;-1.83458483;-5.54922533;171;121;97;5.000000
7.75328255;-1.82492042;-1.91059446;158;167;175;2.000000
3.58392406;-1.88146186;-5.46235514;175;125;101;5.000000
3.53881073;-1.91396224;-5.63227177;76;76;76;5.000000
6.16319132;-0.15835039;-3.75985575;193;193;193;0.000000
-1.57464921;-2.38414431;-3.68219805;146;105;72;1.000000
2.64420652;-2.42602491;-3.85809922;150;109;84;1.000000
-2.79389787;-1.65952182;-3.24798536;156;164;173;2.000000
2.77137661;-2.20489693;-7.08624315;183;150;142;2.000000
7.47577667;-2.42962837;-6.52678013;163;121;88;1.000000
-2.34941196;-0.37519166;-7.04238605;154;163;171;2.000000
1.91049182;-2.30078006;-5.95344114;123;123;123;5.000000
4.09619474;-0.73732710;-7.10807419;200;200;200;2.000000
4.77236795;-1.79588950;-7.07862997;178;153;145;2.000000
-0.93523049;-2.37228179;-4.71104813;146;105;80;1.000000
-0.42456234;-2.00651407;-3.25709844;71;71;71;5.000000
5.34008312;-0.14365315;-4.08107376;221;221;221;0.000000
1.84393024;-0.07727896;-5.66227150;204;204;204;0.000000
2.17684126;-2.17726183;-5.59851837;113;113;113;3.000000
-0.37435666;-2.34644556;-6.46084166;138;105;80;1.000000
7.74796343;-2.06905770;-3.47417545;170;145;137;2.000000
-0.57850283;-2.37193060;-4.94084644;125;92;68;1.000000
3.58897972;-1.42681944;-7.12195921;173;173;181;2.000000
7.56231594;-1.23113394;-5.04564714;160;77;85;4.000000
7.75882578;-0.89987832;-4.27589417;156;164;173;2.000000
-2.77719116;-1.61235893;-5.01838875;92;117;101;2.000000
6.27419567;-2.04234767;-7.09121418;179;146;138;2.000000
-2.79845190;-2.02664256;-3.64496517;184;151;143;2.000000
7.74654913;-2.00929785;-4.63278008;187;154;146;2.000000
5.33188534;-2.43692398;-4.86064720;138;105;88;1.000000
4.88751841;-0.10327393;-6.03130722;172;172;172;0.000000
-2.79884744;-1.65664303;-6.07450676;157;165;173;2.000000
7.59493017;-2.44573665;-5.71256018;158;117;92;1.000000
-0.55423933;-1.94507134;-3.39878035;109;109;109;5.000000
-2.24118996;-1.51741612;-7.06284475;156;164;173;2.000000
4.06000519;-2.40169668;-6.02917194;158;117;92;1.000000
-1.93589461;-0.04281109;-5.32389545;224;224;224;0.000000
2.73235178;-2.43707299;-3.30756211;142;109;84;1.000000
7.76056099;-0.96659535;-2.89309263;154;163;171;2.000000
4.19859695;-2.47320867;-1.84359169;175;142;134;2.000000
0.13899596;-1.83956051;-7.31833220;190;157;149;2.000000
2.43690562;-2.14285970;-5.71868420;105;72;64;3.000000
2.50677538;-1.17756808;-7.11512327;175;175;175;2.000000
4.00462151;-2.38890886;-6.69566393;132;99;74;1.000000
5.78135824;-2.44648647;-4.60084486;167;142;117;1.000000
7.38560772;-1.86688864;-2.94195843;198;198;198;4.000000
4.16737795;-2.40889287;-5.69972897;138;105;80;1.000000
1.61610639;-0.37160459;-7.05120707;154;163;171;2.000000
4.51719999;-2.42995548;-4.75668192;130;105;80;1.000000
-2.80125833;-1.84610868;-6.31310463;187;154;146;2.000000
1.91778600;-2.41196918;-4.19865227;154;113;80;1.000000
-0.46311858;-0.05852752;-5.33019114;221;221;221;0.000000
-0.57198238;-0.11835803;-1.98041868;189;189;189;0.000000
5.77077103;-2.42185998;-5.94696951;158;117;84;1.000000
1.81592321;-2.00842619;-5.76601696;82;82;82;5.000000
0.38160652;-0.03947543;-6.87501287;221;221;221;0.000000
-1.81031811;-2.32751465;-3.33089042;130;97;80;5.000000
7.11696291;-2.41982722;-6.85320759;113;97;80;1.000000
-2.79606485;-1.94609892;-2.77021694;179;146;138;2.000000
-2.78328443;-0.10616879;-6.47933769;158;167;175;2.000000
-2.57154131;-1.86004674;-6.13796854;79;79;79;5.000000
0.31123322;0.19969018;-4.39532042;215;215;215;0.000000
0.50037098;-2.39876652;-4.10408068;140;123;98;1.000000
6.30397987;-0.15497267;-4.02843094;223;223;223;0.000000
1.67511773;-2.37213635;-6.22771454;168;134;100;1.000000
2.00355601;-2.37464428;-6.28346252;157;132;108;1.000000
4.19717598;-2.46910167;-2.42366982;154;113;88;1.000000
7.75169992;-1.94771051;-2.07745647;173;140;132;2.000000
-2.76446819;-1.65292752;-3.57905102;214;190;165;2.000000
-0.75456077;-0.08646390;-3.62405872;164;164;164;0.000000
-2.50124383;-1.50805974;-2.67232084;229;229;229;4.000000
1.53488231;-1.06773674;-7.06334591;154;163;171;2.000000
-0.56856495;-0.04425883;-6.05149841;224;224;224;0.000000
0.54687679;-0.07417943;-5.06688404;222;222;222;0.000000
3.53339839;-2.44376588;-3.41268897;132;91;58;1.000000
-2.40811110;-2.35276127;-4.91361618;149;132;107;1.000000
-2.78745651;-0.49457762;-6.53261852;156;164;173;2.000000
7.74579382;-1.75854194;-6.55608940;158;167;175;2.000000
0.95040143;-2.38290548;-5.22303200;134;101;76;1.000000
-2.46565342;-2.32192445;-1.92729664;179;196;179;4.000000
-2.78132415;-0.49959579;-3.02344751;156;164;173;2.000000
-0.78138119;-2.36581182;-5.15712166;134;101;76;1.000000
-1.76745248;-2.22031283;-3.89066315;113;88;72;5.000000
7.43951988;-0.14794356;-5.08472586;217;217;217;0.000000
-2.00153279;-2.38739514;-3.25172567;142;109;84;1.000000
-2.77309084;-1.33695865;-4.33224201;101;125;109;2.000000
2.04339004;-0.07581510;-5.86039162;204;204;204;0.000000
1.25073767;-2.01913238;-3.38026237;71;71;71;5.000000
4.54653835;-2.19991589;-3.32204342;138;97;80;3.000000
3.38838077;-1.34666860;-7.12567472;167;167;175;2.000000
5.92763138;-0.15196487;-3.97146749;224;224;224;0.000000
7.26927423;-1.90971172;-2.50142384;179;179;179;4.000000
1.69992471;-2.43119788;-3.02277660;140;115;90;1.000000
6.09701109;-0.15740666;-3.77262020;224;224;224;0.000000
4.86817694;-0.92261732;-7.12148571;128;128;137;2.000000
-2.78852177;-2.27784777;-5.92950773;164;131;123;2.000000
1.52032638;-2.43675566;-2.61463642;167;134;101;1.000000
3.73887110;-2.39172912;-6.38239288;171;138;105;1.000000
-2.44210052;-0.02694121;-5.89658642;221;221;221;0.000000
7.75604677;-0.89840311;-5.86155224;156;164;173;2.000000
0.87598485;-0.09076744;-4.35022068;215;215;215;0.000000
1.06460619;-2.37230062;-5.86626101;158;117;92;1.000000
-2.78738570;-0.53736764;-6.23759127;156;164;173;2.000000
4.69587612;-1.87382305;-4.05777597;150;109;92;3.000000
-2.22404361;-1.75579727;-1.81713963;179;146;138;2.000000
5.43003273;-1.94424546;-3.64067698;174;124;99;5.000000
7.75906467;-1.17508483;-2.49995613;157;165;173;2.000000
7.75245905;-1.30365229;-4.42079353;168;226;250;2.000000
7.23946857;-1.24277627;-2.23566484;95;95;95;4.000000
7.63065481;-2.16973400;-5.86244202;76;76;76;4.000000
3.07162261;-0.15736113;-1.98932886;224;224;224;0.000000
4.49267673;-2.45491052;-3.37678695;125;92;68;1.000000
5.18463659;-2.40105629;-6.73692322;142;101;76;1.000000
4.26908922;-2.46875811;-2.48516941;164;123;98;1.000000
4.79873514;-2.38501358;-2.89589310;125;125;125;5.000000
5.59718275;-2.47698402;-2.81741762;146;113;88;1.000000
-1.11646008;-2.41866946;-2.05679941;146;113;88;1.000000
5.43849182;-1.96007800;-3.35370374;62;54;54;5.000000
5.23869658;-0.09156351;-6.88168097;211;211;211;0.000000
5.41800451;-2.43498278;-5.01811123;164;123;98;1.000000
0.48016936;-2.36353803;-6.01766682;164;123;90;1.000000
5.60795307;-1.96289098;-3.29928780;66;49;49;5.000000
-2.76942706;-0.86350757;-5.07378054;97;121;105;2.000000
-2.31469989;-2.39548659;-2.62251377;142;101;76;1.000000
0.35707191;-2.42850566;-2.38641214;158;117;92;1.000000
5.55837107;-0.14802888;-3.96966100;221;221;221;0.000000
3.09807682;-1.91855800;-3.46602082;187;138;113;5.000000
-2.42636585;-1.52617872;-2.66841650;158;158;158;4.000000
-2.63864493;-2.32124424;-6.50821257;156;115;82;1.000000
0.94843215;-0.12961768;-2.25957823;227;227;227;0.000000
7.24022293;-2.47969270;-3.63851738;145;120;95;1.000000
5.68235064;-0.10142668;-6.60192347;219;219;219;0.000000
4.09295177;-1.28233337;-7.12053108;191;191;191;2.000000
1.60964239;-2.41605735;-3.79522347;157;124;99;1.000000
0.82581133;-2.42420077;-2.89750099;132;99;74;1.000000
7.74810171;-2.11428809;-3.12670755;187;154;146;2.000000
-2.47420335;-2.31463218;-2.37525988;129;146;129;4.000000
0.66168809;-1.86837459;-7.37058735;247;181;124;2.000000
7.76184845;-0.84556174;-2.88371849;156;164;173;2.000000
5.21683264;-2.38175344;-3.45927548;123;123;123;5.000000
3.37295198;-2.43687892;-3.69347358;134;109;84;1.000000
5.53989029;-2.38380265;-2.84482288;109;109;109;3.000000
-2.77543497;-1.41992033;-5.16853237;97;121;105;2.000000
7.15794468;-2.30907035;-1.92384720;140;140;140;4.000000
7.75102949;-1.37004006;-5.89907265;156;164;173;2.000000
2.23757434;-0.10107251;-4.58802605;223;223;223;0.000000
-0.96842402;-0.04739621;-5.64320707;224;224;224;0.000000
2.22235203;-2.37835312;-6.20950842;154;121;88;1.000000
-0.47795036;-2.42420745;-2.12954235;167;134;101;1.000000
5.32050991;-2.44829607;-4.22945881;163;138;105;1.000000
-0.02131162;-2.35258460;-6.33215475;175;142;117;1.000000
5.85164928;-1.93118298;-5.15838480;91;66;58;5.000000
1.89416361;-1.34951341;-7.06913805;157;165;173;2.000000
2.16986370;-2.45671415;-1.90729427;142;109;84;1.000000
3.64634490;-0.16324699;-2.00535583;215;215;215;0.000000
6.84432602;-0.19765304;-2.00367451;223;223;223;0.000000
-0.14355934;-2.39249849;-4.06821203;167;134;101;1.000000
0.62533683;-1.42028916;-7.34152317;239;173;123;2.000000
3.05191684;-1.91487312;-3.31358051;173;123;107;5.000000
-0.91029662;-0.39408258;-7.04594421;156;164;173;2.000000
7.76649618;-0.54815048;-2.01833820;157;165;173;2.000000
7.73003960;-1.84124637;-2.41666412;163;138;130;2.000000
0.08888076;-0.11338177;-2.64377880;227;227;227;0.000000
2.52956748;-2.41878867;-4.18542385;171;130;97;1.000000
7.46262598;-1.53558791;-3.22412133;167;167;167;4.000000
-2.79194236;-1.13494384;-5.26318407;158;167;175;2.000000
1.37246513;-0.06292672;-6.17212439;153;153;153;0.000000
6.61964083;-0.17692327;-3.00938320;222;222;222;0.000000
2.94801068;-2.45002580;-2.72785902;165;132;107;1.000000
0.77522475;-2.41821432;-3.19616604;121;97;80;1.000000
-1.81007552;-2.35815334;-4.97046852;142;117;92;1.000000
2.85621452;-2.43409324;-3.54253602;167;134;101;1.000000
7.74688768;-2.06455135;-4.11173344;189;156;148;2.000000
5.57562208;-1.92290175;-5.45011520;80;64;55;5.000000
-0.66607898;-1.41593897;-7.06457758;154;163;171;2.000000
6.29010296;-2.45102286;-4.65207720;124;91;58;1.000000
6.21391439;-0.15843587;-3.78511000;220;220;220;0.000000
2.30174661;-2.44665504;-2.53288269;124;99;82;1.000000
6.94856930;-0.19130136;-2.41397381;215;215;215;0.000000
1.46082556;-2.39696789;-4.74857378;154;121;97;1.000000
-1.28467977;-2.40423679;-2.75003624;167;134;109;1.000000
7.74218607;-2.15991139;-6.21210003;181;148;140;2.000000
1.09002113;-2.38728595;-5.06192017;134;101;76;1.000000
3.65592122;-2.39256716;-6.28693819;162;128;94;1.000000
-2.77787614;-1.82972002;-6.13527155;167;117;92;2.000000
3.16064358;-1.32115674;-7.12471294;163;171;179;2.000000
0.33660111;-0.10368674;-3.32238102;221;221;221;0.000000
2.07890129;-0.08238986;-5.52029991;224;224;224;0.000000
-1.35773933;-1.95287645;-3.35246968;68;59;59;5.000000
1.93093884;-2.44028521;-2.66281652;158;125;92;1.000000
0.08187350;-1.97239459;-7.32055521;190;157;149;2.000000
-2.76827884;-0.83992779;-4.56297874;94;118;102;2.000000
-2.31478930;-2.13985062;-7.07369614;189;155;155;2.000000
-1.28315401;-2.00200915;-4.20267391;135;102;85;5.000000
-2.78993893;-1.21257281;-3.66394949;156;164;173;2.000000
0.23720184;-2.37032032;-5.51080894;150;109;84;1.000000
6.77855396;-0.12467365;-5.97239876;201;201;201;0.000000
-2.78802657;-1.54632676;-2.59173584;194;145;112;2.000000
-2.80065465;-1.79149270;-6.29619503;181;148;140;2.000000
0.32060504;-2.40629864;-3.58435822;156;123;98;1.000000
1.75296080;-1.36365938;-7.06907225;158;167;175;2.000000
-2.74536943;-0.18847255;-5.10050774;173;173;173;2.000000
7.02257776;-0.25772631;-7.06130552;158;167;175;2.000000
3.54966927;-2.43052697;-4.14664555;148;107;74;1.000000
3.09495306;-2.44921017;-1.83764935;176;143;135;2.000000
4.43303156;-1.47953701;-7.13036728;146;154;154;2.000000
3.56565976;-0.16128603;-2.06542778;210;210;210;0.000000
-2.77249670;-0.44862071;-2.88603497;219;185;168;2.000000
0.86834955;-2.02882886;-1.89811802;68;10;10;4.000000
-2.71335697;-0.73357648;-7.04791355;158;167;175;2.000000
-2.79013085;-2.26772952;-6.88736963;171;138;130;2.000000
2.99859762;-2.39385438;-2.97009230;107;107;107;5.000000
6.24506330;-0.15545633;-3.96709919;214;214;214;0.000000
-0.51802695;-2.03073144;-3.57143807;92;92;92;5.000000
-2.75655794;-0.72400016;-1.88613844;193;193;193;2.000000
5.59547329;-2.21107316;-7.09267950;181;148;140;2.000000
6.09122849;-0.16442890;-3.38359332;223;223;223;0.000000
-2.64097238;-1.57070684;-2.00108147;87;104;62;4.000000
-2.78938174;-1.03249323;-4.42051983;156;164;173;2.000000
-0.26641268;-1.90263367;-3.44130564;64;64;64;5.000000
3.67247891;-2.37930751;-7.02220535;132;91;66;1.000000
1.50140488;-0.07255074;-5.71972942;211;211;211;0.000000
-2.77090263;-1.19171834;-3.95597458;94;118;102;2.000000
1.10702372;-2.42529464;-2.99715805;164;123;98;1.000000
3.98648262;-0.16602778;-2.05344629;219;219;219;0.000000
6.04134321;-2.49753594;-1.95104074;142;109;84;1.000000
3.24546313;-2.39596748;-5.85540295;124;91;66;1.000000
5.96571827;-0.15255606;-3.96149254;215;215;215;0.000000
5.49751854;-2.49093461;-1.99247694;138;105;80;1.000000
0.69175422;-2.38505626;-4.96070671;140;107;90;1.000000
-1.58177197;-1.00389373;-7.05523300;154;163;171;2.000000
1.95915413;-2.40162730;-4.78659916;170;136;102;1.000000
-0.95773536;-0.59942603;-7.04947233;156;164;173;2.000000
7.63333035;-2.50195026;-2.64834929;150;117;92;1.000000
0.45204037;-0.06667396;-5.42305040;221;221;221;0.000000
5.99216938;-2.40699124;-6.89413691;156;123;98;1.000000
-0.63443953;-0.10799479;-2.51263857;181;181;181;0.000000
6.13942003;-2.12981653;-5.57009172;101;101;101;5.000000
-2.74603438;-0.19950199;-4.62623310;171;171;171;2.000000
1.69752359;-1.87831342;-5.62943935;97;72;64;5.000000
-2.78264856;-0.62094784;-3.05157566;154;163;171;2.000000
5.21603251;-2.45673442;-3.70440221;156;123;98;1.000000
3.08280349;-2.46247077;-2.12842655;163;130;105;1.000000
1.97398627;-2.01754904;-5.76634550;84;84;84;5.000000
2.49272251;-2.36702275;-6.98859787;138;105;88;1.000000
7.76351976;-0.37101889;-4.76282692;156;164;173;2.000000
7.75015497;-1.62831056;-4.85636902;154;163;171;2.000000
1.12420595;-0.07239072;-5.50587654;221;221;221;0.000000
4.92467690;-2.39539433;-6.89114857;158;125;92;1.000000
-1.66338515;-2.39294195;-3.14672208;154;113;88;1.000000
-2.78613400;-1.28811228;-3.05662918;193;151;118;2.000000
3.40410042;-2.02886462;-5.25879002;84;84;84;5.000000
7.58183527;-1.21470952;-5.03524113;190;190;66;4.000000
6.02233124;-0.15271150;-3.98636436;224;224;224;0.000000
7.74019003;-2.24185944;-6.85631657;193;160;151;2.000000
1.02274382;-2.29987741;-7.35808182;243;192;124;2.000000
0.64062387;-2.42952847;-2.49765825;145;104;79;1.000000
7.76213312;-0.35243458;-5.65991783;156;164;173;2.000000
-2.79524279;-1.77846634;-3.56849813;154;130;121;2.000000
3.28505683;-2.46053624;-2.35238218;163;130;105;1.000000
-0.22145247;-2.37111545;-5.19638968;124;91;66;1.000000
2.97658038;-0.16875419;-7.05066538;154;163;171;2.000000
-0.49277204;-0.07513014;-4.40096188;224;224;224;0.000000
-0.62050498;-2.21252155;-7.07877779;173;140;132;2.000000
5.28730536;-1.94545305;-2.95990276;167;117;92;5.000000
4.72261572;-2.48103452;-2.07874060;158;117;92;1.000000
1.26452374;-2.03955507;-3.73114014;88;88;88;5.000000
3.32863760;-2.42867970;-4.11548424;146;105;72;1.000000
0.54959375;0.06853239;-4.66335058;221;221;221;0.000000
0.66282135;-2.40501142;-3.85442591;164;123;98;1.000000
6.91289997;-2.49090004;-2.82989454;132;99;74;1.000000
-2.79627728;-1.44409347;-5.88161802;157;165;173;2.000000
-2.79085755;-0.80425107;-6.61755466;158;167;175;2.000000
6.74202442;-2.47170663;-3.78297496;142;109;84;1.000000
0.11523712;-2.39100599;-4.30287027;158;117;92;1.000000
-0.38196760;-2.34715605;-6.41733074;138;105;88;1.000000
6.24266195;-0.16616417;-3.37769651;197;197;197;0.000000
-2.78642845;-1.09257507;-2.38675594;157;165;173;2.000000
0.91688645;-1.44881546;-7.34253883;247;181;123;2.000000
0.19516712;-2.37393141;-5.28774309;156;115;90;1.000000
1.11695302;-2.35915518;-6.61364460;150;117;92;1.000000
-0.61879152;-1.82938802;-5.84115887;173;123;98;5.000000
6.45914650;-0.16885412;-3.35775948;221;221;221;0.000000
-1.30393004;-2.40097737;-2.91763830;142;92;59;1.000000
0.48108214;-2.39194202;-4.46659613;138;105;80;1.000000
-2.78391266;-0.13755457;-6.64843273;154;163;171;2.000000
2.70131063;-2.04262877;-7.08321428;183;150;142;2.000000
